teamcolor_id,stage,stat_code,stat_name,value,raw_effect
40124,4,overall,전체 능력치,4,전체 능력치 +4
40125,1,overall,전체 능력치,1,전체 능력치 +1
40125,2,overall,전체 능력치,3,전체 능력치 +3
40125,3,marking,대인 수비,2,대인 수비 +2
40125,3,overall,전체 능력치,3,전체 능력치 +3
40125,3,stamina,스태미너,1,스태미너 +1
40125,4,marking,대인 수비,3,대인 수비 +3
40125,4,overall,전체 능력치,4,전체 능력치 +4
40125,4,stamina,스태미너,3,스태미너 +3
40126,1,overall,전체 능력치,1,전체 능력치 +1
40126,2,overall,전체 능력치,3,전체 능력치 +3
40126,3,aggression,적극성,2,적극성 +2
40126,3,headingaccuracy,헤더,1,헤더 +1
40126,3,overall,전체 능력치,3,전체 능력치 +3
40126,4,aggression,적극성,3,적극성 +3
40126,4,headingaccuracy,헤더,3,헤더 +3
40126,4,overall,전체 능력치,4,전체 능력치 +4
40127,1,overall,전체 능력치,1,전체 능력치 +1
40127,2,overall,전체 능력치,3,전체 능력치 +3
40127,3,finishing,골 결정력,2,골 결정력 +2
40127,3,marking,대인 수비,1,대인 수비 +1
40127,3,overall,전체 능력치,3,전체 능력치 +3
40127,4,finishing,골 결정력,3,골 결정력 +3
40127,4,marking,대인 수비,3,대인 수비 +3
40127,4,overall,전체 능력치,4,전체 능력치 +4
40128,1,overall,전체 능력치,1,전체 능력치 +1
40128,2,overall,전체 능력치,3,전체 능력치 +3
40128,3,longshots,중거리 슛,1,중거리 슛 +1
40128,3,overall,전체 능력치,3,전체 능력치 +3
40128,3,shotpower,슛 파워,2,슛 파워 +2
40128,4,longshots,중거리 슛,3,중거리 슛 +3
40128,4,overall,전체 능력치,4,전체 능력치 +4
40128,4,shotpower,슛 파워,3,슛 파워 +3
40129,1,overall,전체 능력치,1,전체 능력치 +1
40129,2,overall,전체 능력치,3,전체 능력치 +3
40129,3,dribbling,드리블,1,드리블 +1
40129,3,overall,전체 능력치,3,전체 능력치 +3
40129,3,shortpassing,짧은 패스,2,짧은 패스 +2
40129,4,dribbling,드리블,3,드리블 +3
40129,4,overall,전체 능력치,4,전체 능력치 +4
40129,4,shortpassing,짧은 패스,3,짧은 패스 +3
40130,1,overall,전체 능력치,1,전체 능력치 +1
40130,2,overall,전체 능력치,3,전체 능력치 +3
40130,3,finishing,골 결정력,1,골 결정력 +1
40130,3,overall,전체 능력치,3,전체 능력치 +3
40130,3,strength,몸싸움,2,몸싸움 +2
40130,4,finishing,골 결정력,3,골 결정력 +3
40130,4,overall,전체 능력치,4,전체 능력치 +4
40130,4,strength,몸싸움,3,몸싸움 +3
40131,1,overall,전체 능력치,1,전체 능력치 +1
40131,2,overall,전체 능력치,3,전체 능력치 +3
40131,3,finishing,골 결정력,2,골 결정력 +2
40131,3,overall,전체 능력치,3,전체 능력치 +3
40131,3,stamina,스태미너,1,스태미너 +1
40131,4,finishing,골 결정력,3,골 결정력 +3
40131,4,overall,전체 능력치,4,전체 능력치 +4
40131,4,stamina,스태미너,3,스태미너 +3
40132,1,overall,전체 능력치,1,전체 능력치 +1
40132,2,overall,전체 능력치,3,전체 능력치 +3
40132,3,longshots,중거리 슛,1,중거리 슛 +1
40132,3,marking,대인 수비,2,대인 수비 +2
40132,3,overall,전체 능력치,3,전체 능력치 +3
40132,4,longshots,중거리 슛,3,중거리 슛 +3
40132,4,marking,대인 수비,3,대인 수비 +3
40132,4,overall,전체 능력치,4,전체 능력치 +4
40133,1,overall,전체 능력치,1,전체 능력치 +1
40133,2,overall,전체 능력치,3,전체 능력치 +3
40133,3,acceleration,가속력,2,가속력 +2
40133,3,dribbling,드리블,1,드리블 +1
40133,3,overall,전체 능력치,3,전체 능력치 +3
40133,4,acceleration,가속력,3,가속력 +3
40133,4,dribbling,드리블,3,드리블 +3
40133,4,overall,전체 능력치,4,전체 능력치 +4
40134,1,overall,전체 능력치,1,전체 능력치 +1
40134,2,overall,전체 능력치,3,전체 능력치 +3
40134,3,overall,전체 능력치,3,전체 능력치 +3
40134,3,shortpassing,짧은 패스,2,짧은 패스 +2
40134,3,vision,시야,1,시야 +1
40134,4,overall,전체 능력치,4,전체 능력치 +4
40134,4,shortpassing,짧은 패스,3,짧은 패스 +3
40134,4,vision,시야,3,시야 +3
40136,1,overall,전체 능력치,1,전체 능력치 +1
40136,2,overall,전체 능력치,3,전체 능력치 +3
40136,3,agility,민첩성,1,민첩성 +1
40136,3,finishing,골 결정력,2,골 결정력 +2
40136,3,overall,전체 능력치,3,전체 능력치 +3
40136,4,agility,민첩성,3,민첩성 +3
40136,4,finishing,골 결정력,3,골 결정력 +3
40136,4,overall,전체 능력치,4,전체 능력치 +4
40137,1,overall,전체 능력치,1,전체 능력치 +1
40137,2,overall,전체 능력치,3,전체 능력치 +3
40137,3,acceleration,가속력,2,가속력 +2
40137,3,longshots,중거리 슛,1,중거리 슛 +1
40137,3,overall,전체 능력치,3,전체 능력치 +3
40137,4,acceleration,가속력,3,가속력 +3
40137,4,longshots,중거리 슛,3,중거리 슛 +3
40137,4,overall,전체 능력치,4,전체 능력치 +4
40138,1,overall,전체 능력치,1,전체 능력치 +1
40138,2,overall,전체 능력치,3,전체 능력치 +3
40138,3,marking,대인 수비,2,대인 수비 +2
40138,3,overall,전체 능력치,3,전체 능력치 +3
40138,3,reactions,반응 속도,1,반응 속도 +1
40138,4,marking,대인 수비,3,대인 수비 +3
40138,4,overall,전체 능력치,4,전체 능력치 +4
40138,4,reactions,반응 속도,3,반응 속도 +3
40139,1,overall,전체 능력치,1,전체 능력치 +1
40139,2,overall,전체 능력치,3,전체 능력치 +3
40139,3,overall,전체 능력치,3,전체 능력치 +3
40139,3,reactions,반응 속도,2,반응 속도 +2
40139,3,stamina,스태미너,1,스태미너 +1
40139,4,overall,전체 능력치,4,전체 능력치 +4
40139,4,reactions,반응 속도,3,반응 속도 +3
40139,4,stamina,스태미너,3,스태미너 +3
40140,1,overall,전체 능력치,1,전체 능력치 +1
40140,2,overall,전체 능력치,3,전체 능력치 +3
40140,3,aggression,적극성,2,적극성 +2
40140,3,overall,전체 능력치,3,전체 능력치 +3
40140,3,positioning,위치 선정,1,위치 선정 +1
40140,4,aggression,적극성,3,적극성 +3
40140,4,overall,전체 능력치,4,전체 능력치 +4
40140,4,positioning,위치 선정,3,위치 선정 +3
40141,1,overall,전체 능력치,1,전체 능력치 +1
40141,2,overall,전체 능력치,3,전체 능력치 +3
40141,3,finishing,골 결정력,2,골 결정력 +2
40141,3,headingaccuracy,헤더,1,헤더 +1
40141,3,overall,전체 능력치,3,전체 능력치 +3
40141,4,finishing,골 결정력,3,골 결정력 +3
40141,4,headingaccuracy,헤더,3,헤더 +3
40141,4,overall,전체 능력치,4,전체 능력치 +4
40143,1,overall,전체 능력치,1,전체 능력치 +1
40143,2,overall,전체 능력치,3,전체 능력치 +3
40143,3,longshots,중거리 슛,1,중거리 슛 +1
40143,3,overall,전체 능력치,3,전체 능력치 +3
40143,3,shortpassing,짧은 패스,2,짧은 패스 +2
40143,4,longshots,중거리 슛,3,중거리 슛 +3
40143,4,overall,전체 능력치,4,전체 능력치 +4
40143,4,shortpassing,짧은 패스,3,짧은 패스 +3
40144,1,overall,전체 능력치,1,전체 능력치 +1
40144,2,overall,전체 능력치,3,전체 능력치 +3
40144,3,marking,대인 수비,1,대인 수비 +1
40144,3,overall,전체 능력치,3,전체 능력치 +3
40144,3,shortpassing,짧은 패스,2,짧은 패스 +2
40144,4,marking,대인 수비,3,대인 수비 +3
40144,4,overall,전체 능력치,4,전체 능력치 +4
40144,4,shortpassing,짧은 패스,3,짧은 패스 +3
40145,1,overall,전체 능력치,1,전체 능력치 +1
40145,2,overall,전체 능력치,3,전체 능력치 +3
40145,3,overall,전체 능력치,3,전체 능력치 +3
40145,3,standingtackle,태클,2,태클 +2
40145,3,strength,몸싸움,1,몸싸움 +1
40145,4,overall,전체 능력치,4,전체 능력치 +4
40145,4,standingtackle,태클,3,태클 +3
40145,4,strength,몸싸움,3,몸싸움 +3
40146,1,overall,전체 능력치,1,전체 능력치 +1
40146,2,overall,전체 능력치,3,전체 능력치 +3
40146,3,dribbling,드리블,1,드리블 +1
40146,3,overall,전체 능력치,3,전체 능력치 +3
40146,3,sprintspeed,속력,2,속력 +2
40146,4,dribbling,드리블,3,드리블 +3
40146,4,overall,전체 능력치,4,전체 능력치 +4
40146,4,sprintspeed,속력,3,속력 +3
40147,1,overall,전체 능력치,1,전체 능력치 +1
40147,2,overall,전체 능력치,2,전체 능력치 +2
40147,3,overall,전체 능력치,3,전체 능력치 +3
40148,1,overall,전체 능력치,1,전체 능력치 +1
40148,2,overall,전체 능력치,2,전체 능력치 +2
40148,3,overall,전체 능력치,3,전체 능력치 +3
40149,1,overall,전체 능력치,1,전체 능력치 +1
40149,2,overall,전체 능력치,2,전체 능력치 +2
40149,3,overall,전체 능력치,3,전체 능력치 +3
40150,1,overall,전체 능력치,1,전체 능력치 +1
40150,2,overall,전체 능력치,2,전체 능력치 +2
40150,3,overall,전체 능력치,3,전체 능력치 +3
40151,1,overall,전체 능력치,1,전체 능력치 +1
40151,2,overall,전체 능력치,2,전체 능력치 +2
40151,3,overall,전체 능력치,3,전체 능력치 +3
40152,1,overall,전체 능력치,1,전체 능력치 +1
40152,2,overall,전체 능력치,2,전체 능력치 +2
40152,3,overall,전체 능력치,3,전체 능력치 +3
40153,1,overall,전체 능력치,1,전체 능력치 +1
40153,2,overall,전체 능력치,2,전체 능력치 +2
40153,3,overall,전체 능력치,3,전체 능력치 +3
40154,1,overall,전체 능력치,1,전체 능력치 +1
40154,2,overall,전체 능력치,2,전체 능력치 +2
40154,3,overall,전체 능력치,3,전체 능력치 +3
40156,1,overall,전체 능력치,1,전체 능력치 +1
40156,2,overall,전체 능력치,2,전체 능력치 +2
40156,3,overall,전체 능력치,3,전체 능력치 +3
40157,1,overall,전체 능력치,1,전체 능력치 +1
40157,2,overall,전체 능력치,2,전체 능력치 +2
40158,1,overall,전체 능력치,1,전체 능력치 +1
40158,2,overall,전체 능력치,2,전체 능력치 +2
40158,3,overall,전체 능력치,3,전체 능력치 +3
40159,1,overall,전체 능력치,1,전체 능력치 +1
40159,2,overall,전체 능력치,2,전체 능력치 +2
40159,3,overall,전체 능력치,3,전체 능력치 +3
40160,1,overall,전체 능력치,1,전체 능력치 +1
40160,2,overall,전체 능력치,2,전체 능력치 +2
40160,3,overall,전체 능력치,3,전체 능력치 +3
40161,1,overall,전체 능력치,1,전체 능력치 +1
40161,2,overall,전체 능력치,2,전체 능력치 +2
40161,3,overall,전체 능력치,3,전체 능력치 +3
40162,1,overall,전체 능력치,1,전체 능력치 +1
40162,2,overall,전체 능력치,2,전체 능력치 +2
40162,3,overall,전체 능력치,3,전체 능력치 +3
40163,1,overall,전체 능력치,1,전체 능력치 +1
40163,2,overall,전체 능력치,2,전체 능력치 +2
40163,3,overall,전체 능력치,3,전체 능력치 +3
40164,1,overall,전체 능력치,1,전체 능력치 +1
40164,2,overall,전체 능력치,2,전체 능력치 +2
40164,3,overall,전체 능력치,3,전체 능력치 +3
40165,1,overall,전체 능력치,1,전체 능력치 +1
40165,2,overall,전체 능력치,2,전체 능력치 +2
40165,3,overall,전체 능력치,3,전체 능력치 +3
40166,1,overall,전체 능력치,1,전체 능력치 +1
40166,2,overall,전체 능력치,2,전체 능력치 +2
40166,3,overall,전체 능력치,3,전체 능력치 +3
40167,1,overall,전체 능력치,1,전체 능력치 +1
40167,2,overall,전체 능력치,2,전체 능력치 +2
40167,3,overall,전체 능력치,3,전체 능력치 +3
40168,1,overall,전체 능력치,1,전체 능력치 +1
40168,2,overall,전체 능력치,2,전체 능력치 +2
40168,3,overall,전체 능력치,3,전체 능력치 +3
40175,1,overall,전체 능력치,1,전체 능력치 +1
40175,2,overall,전체 능력치,2,전체 능력치 +2
40175,3,overall,전체 능력치,3,전체 능력치 +3
40176,1,overall,전체 능력치,1,전체 능력치 +1
40176,2,overall,전체 능력치,2,전체 능력치 +2
40176,3,overall,전체 능력치,3,전체 능력치 +3
40177,1,shortpassing,짧은 패스,1,짧은 패스 +1
40177,1,vision,시야,2,시야 +2
40178,1,interceptions,가로채기,1,가로채기 +1
40178,1,longpassing,긴 패스,2,긴 패스 +2
40179,1,curve,커브,1,커브 +1
40179,1,headingaccuracy,헤더,1,헤더 +1
40180,1,crossing,크로스,1,크로스 +1
40180,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40181,1,composure,침착성,1,침착성 +1
40181,1,interceptions,가로채기,1,가로채기 +1
40182,1,dribbling,드리블,1,드리블 +1
40182,1,sprintspeed,속력,2,속력 +2
40183,1,composure,침착성,1,침착성 +1
40183,1,positioning,위치 선정,2,위치 선정 +2
40184,1,ballcontrol,볼 컨트롤,1,볼 컨트롤 +1
40184,1,crossing,크로스,2,크로스 +2
40185,1,dribbling,드리블,2,드리블 +2
40185,1,finishing,골 결정력,2,골 결정력 +2
40185,1,reactions,반응 속도,1,반응 속도 +1
40186,1,aggression,적극성,2,적극성 +2
40186,1,stamina,스태미너,1,스태미너 +1
40187,1,jumping,점프,1,점프 +1
40187,1,longpassing,긴 패스,2,긴 패스 +2
40188,1,headingaccuracy,헤더,2,헤더 +2
40188,1,positioning,위치 선정,2,위치 선정 +2
40188,1,stamina,스태미너,1,스태미너 +1
40189,1,acceleration,가속력,2,가속력 +2
40189,1,dribbling,드리블,1,드리블 +1
40189,1,sprintspeed,속력,2,속력 +2
40190,1,acceleration,가속력,1,가속력 +1
40190,1,finishing,골 결정력,2,골 결정력 +2
40190,1,headingaccuracy,헤더,2,헤더 +2
40191,1,agility,민첩성,1,민첩성 +1
40191,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40191,1,shortpassing,짧은 패스,2,짧은 패스 +2
40192,1,curve,커브,1,커브 +1
40192,1,dribbling,드리블,2,드리블 +2
40192,1,sprintspeed,속력,2,속력 +2
40193,1,acceleration,가속력,1,가속력 +1
40193,1,marking,대인 수비,2,대인 수비 +2
40193,1,reactions,반응 속도,2,반응 속도 +2
40194,1,longshots,중거리 슛,2,중거리 슛 +2
40194,1,shotpower,슛 파워,2,슛 파워 +2
40194,1,sprintspeed,속력,1,속력 +1
40195,1,agility,민첩성,1,민첩성 +1
40195,1,balance,밸런스,1,밸런스 +1
40196,1,dribbling,드리블,1,드리블 +1
40196,1,longpassing,긴 패스,1,긴 패스 +1
40197,1,acceleration,가속력,1,가속력 +1
40197,1,sprintspeed,속력,1,속력 +1
40198,1,balance,밸런스,1,밸런스 +1
40198,1,sprintspeed,속력,1,속력 +1
40198,1,stamina,스태미너,1,스태미너 +1
40199,1,acceleration,가속력,3,가속력 +3
40199,1,composure,침착성,2,침착성 +2
40199,1,dribbling,드리블,3,드리블 +3
40199,1,strength,몸싸움,2,몸싸움 +2
40200,1,finishing,골 결정력,3,골 결정력 +3
40200,1,longshots,중거리 슛,2,중거리 슛 +2
40200,1,reactions,반응 속도,2,반응 속도 +2
40200,1,sprintspeed,속력,3,속력 +3
40238,1,finishing,골 결정력,2,골 결정력 +2
40238,1,positioning,위치 선정,1,위치 선정 +1
40239,1,dribbling,드리블,1,드리블 +1
40239,1,positioning,위치 선정,2,위치 선정 +2
40240,1,reactions,반응 속도,2,반응 속도 +2
40240,1,shortpassing,짧은 패스,2,짧은 패스 +2
40241,1,marking,대인 수비,1,대인 수비 +1
40241,1,standingtackle,태클,1,태클 +1
40242,1,finishing,골 결정력,1,골 결정력 +1
40242,1,positioning,위치 선정,2,위치 선정 +2
40243,1,marking,대인 수비,1,대인 수비 +1
40243,1,strength,몸싸움,2,몸싸움 +2
40244,1,dribbling,드리블,1,드리블 +1
40244,1,finishing,골 결정력,2,골 결정력 +2
40245,1,interceptions,가로채기,1,가로채기 +1
40245,1,vision,시야,1,시야 +1
40246,1,aggression,적극성,1,적극성 +1
40246,1,standingtackle,태클,1,태클 +1
40247,1,longshots,중거리 슛,1,중거리 슛 +1
40247,1,strength,몸싸움,1,몸싸움 +1
40248,1,longshots,중거리 슛,1,중거리 슛 +1
40248,1,positioning,위치 선정,1,위치 선정 +1
40249,1,reactions,반응 속도,1,반응 속도 +1
40249,1,slidingtackle,슬라이딩 태클,1,슬라이딩 태클 +1
40250,1,finishing,골 결정력,2,골 결정력 +2
40250,1,headingaccuracy,헤더,1,헤더 +1
40251,1,composure,침착성,1,침착성 +1
40251,1,curve,커브,2,커브 +2
40253,1,acceleration,가속력,2,가속력 +2
40253,1,composure,침착성,2,침착성 +2
40253,1,interceptions,가로채기,3,가로채기 +3
40253,1,shortpassing,짧은 패스,3,짧은 패스 +3
40254,1,dribbling,드리블,3,드리블 +3
40254,1,interceptions,가로채기,3,가로채기 +3
40254,1,longshots,중거리 슛,2,중거리 슛 +2
40254,1,reactions,반응 속도,2,반응 속도 +2
40255,1,headingaccuracy,헤더,3,헤더 +3
40255,1,jumping,점프,2,점프 +2
40255,1,positioning,위치 선정,3,위치 선정 +3
40255,1,sprintspeed,속력,2,속력 +2
40256,1,agility,민첩성,2,민첩성 +2
40256,1,composure,침착성,3,침착성 +3
40256,1,headingaccuracy,헤더,2,헤더 +2
40256,1,reactions,반응 속도,3,반응 속도 +3
40257,1,longpassing,긴 패스,2,긴 패스 +2
40257,1,longshots,중거리 슛,3,중거리 슛 +3
40257,1,shotpower,슛 파워,3,슛 파워 +3
40257,1,vision,시야,2,시야 +2
40258,1,aggression,적극성,3,적극성 +3
40258,1,marking,대인 수비,2,대인 수비 +2
40258,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40258,1,stamina,스태미너,3,스태미너 +3
40259,1,dribbling,드리블,2,드리블 +2
40259,1,finishing,골 결정력,3,골 결정력 +3
40259,1,strength,몸싸움,3,몸싸움 +3
40259,1,vision,시야,2,시야 +2
40261,1,balance,밸런스,2,밸런스 +2
40261,1,finishing,골 결정력,3,골 결정력 +3
40261,1,sprintspeed,속력,3,속력 +3
40261,1,stamina,스태미너,2,스태미너 +2
40262,1,longpassing,긴 패스,3,긴 패스 +3
40262,1,reactions,반응 속도,2,반응 속도 +2
40262,1,shotpower,슛 파워,2,슛 파워 +2
40262,1,standingtackle,태클,3,태클 +3
40263,1,crossing,크로스,3,크로스 +3
40263,1,headingaccuracy,헤더,2,헤더 +2
40263,1,stamina,스태미너,3,스태미너 +3
40263,1,strength,몸싸움,2,몸싸움 +2
40264,1,balance,밸런스,3,밸런스 +3
40264,1,interceptions,가로채기,2,가로채기 +2
40264,1,positioning,위치 선정,3,위치 선정 +3
40264,1,stamina,스태미너,2,스태미너 +2
40265,1,acceleration,가속력,3,가속력 +3
40265,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40265,1,longpassing,긴 패스,2,긴 패스 +2
40265,1,vision,시야,2,시야 +2
40266,1,composure,침착성,2,침착성 +2
40266,1,curve,커브,2,커브 +2
40266,1,interceptions,가로채기,3,가로채기 +3
40266,1,longshots,중거리 슛,3,중거리 슛 +3
40267,1,marking,대인 수비,3,대인 수비 +3
40267,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40267,1,sprintspeed,속력,3,속력 +3
40267,1,standingtackle,태클,2,태클 +2
40268,1,crossing,크로스,2,크로스 +2
40268,1,finishing,골 결정력,3,골 결정력 +3
40268,1,headingaccuracy,헤더,3,헤더 +3
40268,1,jumping,점프,2,점프 +2
40269,1,finishing,골 결정력,3,골 결정력 +3
40269,1,shotpower,슛 파워,2,슛 파워 +2
40269,1,strength,몸싸움,3,몸싸움 +3
40269,1,vision,시야,2,시야 +2
40270,1,aggression,적극성,2,적극성 +2
40270,1,positioning,위치 선정,3,위치 선정 +3
40270,1,reactions,반응 속도,2,반응 속도 +2
40270,1,standingtackle,태클,3,태클 +3
40271,1,agility,민첩성,2,민첩성 +2
40271,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40271,1,dribbling,드리블,2,드리블 +2
40271,1,shortpassing,짧은 패스,3,짧은 패스 +3
40272,1,finishing,골 결정력,3,골 결정력 +3
40272,1,longpassing,긴 패스,2,긴 패스 +2
40272,1,sprintspeed,속력,2,속력 +2
40272,1,stamina,스태미너,3,스태미너 +3
40273,1,aggression,적극성,3,적극성 +3
40273,1,finishing,골 결정력,2,골 결정력 +2
40273,1,interceptions,가로채기,2,가로채기 +2
40273,1,sprintspeed,속력,3,속력 +3
40274,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40274,1,dribbling,드리블,2,드리블 +2
40274,1,finishing,골 결정력,3,골 결정력 +3
40274,1,stamina,스태미너,2,스태미너 +2
40275,1,curve,커브,2,커브 +2
40275,1,longshots,중거리 슛,2,중거리 슛 +2
40275,1,sprintspeed,속력,3,속력 +3
40275,1,vision,시야,3,시야 +3
40276,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40276,1,longpassing,긴 패스,2,긴 패스 +2
40276,1,reactions,반응 속도,3,반응 속도 +3
40276,1,strength,몸싸움,3,몸싸움 +3
40277,1,marking,대인 수비,1,대인 수비 +1
40277,1,reactions,반응 속도,1,반응 속도 +1
40278,1,finishing,골 결정력,2,골 결정력 +2
40278,1,sprintspeed,속력,1,속력 +1
40279,1,acceleration,가속력,1,가속력 +1
40279,1,slidingtackle,슬라이딩 태클,1,슬라이딩 태클 +1
40280,1,ballcontrol,볼 컨트롤,1,볼 컨트롤 +1
40280,1,dribbling,드리블,1,드리블 +1
40281,1,slidingtackle,슬라이딩 태클,1,슬라이딩 태클 +1
40281,1,sprintspeed,속력,1,속력 +1
40282,1,dribbling,드리블,1,드리블 +1
40282,1,vision,시야,1,시야 +1
40283,1,marking,대인 수비,1,대인 수비 +1
40283,1,strength,몸싸움,1,몸싸움 +1
40284,1,interceptions,가로채기,1,가로채기 +1
40284,1,shortpassing,짧은 패스,1,짧은 패스 +1
40285,1,ballcontrol,볼 컨트롤,1,볼 컨트롤 +1
40285,1,dribbling,드리블,1,드리블 +1
40286,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40286,1,curve,커브,1,커브 +1
40287,1,overall,전체 능력치,1,전체 능력치 +1
40287,2,overall,전체 능력치,2,전체 능력치 +2
40287,3,overall,전체 능력치,3,전체 능력치 +3
40288,1,overall,전체 능력치,1,전체 능력치 +1
40288,2,overall,전체 능력치,2,전체 능력치 +2
40288,3,overall,전체 능력치,3,전체 능력치 +3
40289,1,overall,전체 능력치,1,전체 능력치 +1
40289,2,overall,전체 능력치,2,전체 능력치 +2
40289,3,overall,전체 능력치,3,전체 능력치 +3
40290,1,overall,전체 능력치,1,전체 능력치 +1
40290,2,overall,전체 능력치,2,전체 능력치 +2
40290,3,overall,전체 능력치,3,전체 능력치 +3
40296,1,overall,전체 능력치,1,전체 능력치 +1
40296,2,overall,전체 능력치,2,전체 능력치 +2
40296,3,overall,전체 능력치,3,전체 능력치 +3
40297,1,overall,전체 능력치,1,전체 능력치 +1
40297,2,overall,전체 능력치,2,전체 능력치 +2
40297,3,overall,전체 능력치,3,전체 능력치 +3
40298,1,ballcontrol,볼 컨트롤,1,볼 컨트롤 +1
40298,1,longpassing,긴 패스,1,긴 패스 +1
40299,1,positioning,위치 선정,2,위치 선정 +2
40299,1,vision,시야,3,시야 +3
40300,1,finishing,골 결정력,2,골 결정력 +2
40300,1,longpassing,긴 패스,3,긴 패스 +3
40301,1,crossing,크로스,3,크로스 +3
40301,1,finishing,골 결정력,3,골 결정력 +3
40301,1,positioning,위치 선정,2,위치 선정 +2
40301,1,vision,시야,2,시야 +2
40302,1,overall,전체 능력치,1,전체 능력치 +1
40302,2,overall,전체 능력치,2,전체 능력치 +2
40302,3,overall,전체 능력치,3,전체 능력치 +3
40303,1,overall,전체 능력치,1,전체 능력치 +1
40303,2,overall,전체 능력치,2,전체 능력치 +2
40303,3,overall,전체 능력치,3,전체 능력치 +3
40304,1,overall,전체 능력치,1,전체 능력치 +1
40304,2,overall,전체 능력치,2,전체 능력치 +2
40304,3,overall,전체 능력치,3,전체 능력치 +3
40306,1,overall,전체 능력치,1,전체 능력치 +1
40306,2,overall,전체 능력치,2,전체 능력치 +2
40306,3,overall,전체 능력치,3,전체 능력치 +3
40307,1,overall,전체 능력치,1,전체 능력치 +1
40307,2,overall,전체 능력치,2,전체 능력치 +2
40307,3,overall,전체 능력치,3,전체 능력치 +3
40341,1,finishing,골 결정력,2,골 결정력 +2
40341,1,headingaccuracy,헤더,1,헤더 +1
40342,1,composure,침착성,1,침착성 +1
40342,1,shortpassing,짧은 패스,1,짧은 패스 +1
40343,1,acceleration,가속력,1,가속력 +1
40343,1,finishing,골 결정력,1,골 결정력 +1
40344,1,overall,전체 능력치,1,전체 능력치 +1
40344,2,overall,전체 능력치,2,전체 능력치 +2
40344,3,overall,전체 능력치,3,전체 능력치 +3
40345,1,overall,전체 능력치,1,전체 능력치 +1
40345,2,overall,전체 능력치,2,전체 능력치 +2
40345,3,overall,전체 능력치,3,전체 능력치 +3
40348,1,overall,전체 능력치,1,전체 능력치 +1
40348,2,overall,전체 능력치,2,전체 능력치 +2
40348,3,overall,전체 능력치,3,전체 능력치 +3
40349,1,overall,전체 능력치,1,전체 능력치 +1
40349,2,overall,전체 능력치,2,전체 능력치 +2
40349,3,overall,전체 능력치,3,전체 능력치 +3
40350,1,overall,전체 능력치,1,전체 능력치 +1
40350,2,overall,전체 능력치,2,전체 능력치 +2
40350,3,overall,전체 능력치,3,전체 능력치 +3
40353,1,dribbling,드리블,3,드리블 +3
40353,1,shortpassing,짧은 패스,2,짧은 패스 +2
40353,1,standingtackle,태클,2,태클 +2
40353,1,vision,시야,3,시야 +3
40354,1,balance,밸런스,2,밸런스 +2
40354,1,headingaccuracy,헤더,3,헤더 +3
40354,1,stamina,스태미너,2,스태미너 +2
40354,1,strength,몸싸움,3,몸싸움 +3
40355,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40355,1,longpassing,긴 패스,2,긴 패스 +2
40355,1,longshots,중거리 슛,2,중거리 슛 +2
40355,1,shortpassing,짧은 패스,3,짧은 패스 +3
40356,1,agility,민첩성,2,민첩성 +2
40356,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40356,1,dribbling,드리블,3,드리블 +3
40356,1,reactions,반응 속도,2,반응 속도 +2
40357,1,balance,밸런스,3,밸런스 +3
40357,1,composure,침착성,2,침착성 +2
40357,1,shortpassing,짧은 패스,2,짧은 패스 +2
40357,1,strength,몸싸움,3,몸싸움 +3
40358,1,acceleration,가속력,3,가속력 +3
40358,1,agility,민첩성,3,민첩성 +3
40358,1,crossing,크로스,2,크로스 +2
40358,1,curve,커브,2,커브 +2
40359,1,jumping,점프,3,점프 +3
40359,1,positioning,위치 선정,2,위치 선정 +2
40359,1,stamina,스태미너,2,스태미너 +2
40359,1,standingtackle,태클,3,태클 +3
40360,1,crossing,크로스,3,크로스 +3
40360,1,longpassing,긴 패스,2,긴 패스 +2
40360,1,shortpassing,짧은 패스,3,짧은 패스 +3
40360,1,standingtackle,태클,2,태클 +2
40361,1,balance,밸런스,2,밸런스 +2
40361,1,headingaccuracy,헤더,2,헤더 +2
40361,1,marking,대인 수비,3,대인 수비 +3
40361,1,standingtackle,태클,3,태클 +3
40362,1,aggression,적극성,2,적극성 +2
40362,1,slidingtackle,슬라이딩 태클,3,슬라이딩 태클 +3
40362,1,sprintspeed,속력,3,속력 +3
40362,1,stamina,스태미너,2,스태미너 +2
40363,1,agility,민첩성,2,민첩성 +2
40363,1,finishing,골 결정력,3,골 결정력 +3
40363,1,marking,대인 수비,3,대인 수비 +3
40363,1,shortpassing,짧은 패스,2,짧은 패스 +2
40364,1,acceleration,가속력,3,가속력 +3
40364,1,agility,민첩성,3,민첩성 +3
40364,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
