teamcolor_id,stage,required_players,condition_text,icon_url
40116,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l378.png
40116,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l378.png
40116,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l378.png
40116,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l378.png
40117,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l72.png
40117,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l72.png
40117,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l72.png
40117,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l72.png
40118,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l76.png
40118,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l76.png
40118,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l76.png
40118,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l76.png
40119,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l71.png
40119,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l71.png
40119,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l71.png
40119,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l71.png
40120,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l217.png
40120,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l217.png
40120,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l217.png
40120,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l217.png
40123,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l28.png
40123,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l28.png
40123,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l28.png
40123,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l28.png
40124,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l3.png
40124,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l3.png
40124,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l3.png
40124,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l3.png
40125,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l12.png
40125,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l12.png
40125,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l12.png
40125,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l12.png
40126,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1806.png
40126,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1806.png
40126,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1806.png
40126,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l1806.png
40127,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l453.png
40127,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l453.png
40127,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l453.png
40127,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l453.png
40128,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l697.png
40128,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l697.png
40128,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l697.png
40128,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l697.png
40129,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l234.png
40129,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l234.png
40129,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l234.png
40129,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l234.png
40130,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l325.png
40130,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l325.png
40130,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l325.png
40130,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l325.png
40131,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l191.png
40131,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l191.png
40131,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l191.png
40131,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l191.png
40132,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l246.png
40132,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l246.png
40132,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l246.png
40132,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l246.png
40133,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101059.png
40133,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101059.png
40133,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101059.png
40133,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101059.png
40134,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l673.png
40134,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l673.png
40134,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l673.png
40134,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l673.png
40136,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l267.png
40136,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l267.png
40136,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l267.png
40136,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l267.png
40137,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101047.png
40137,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101047.png
40137,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101047.png
40137,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101047.png
40138,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l236.png
40138,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l236.png
40138,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l236.png
40138,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l236.png
40139,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l211.png
40139,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l211.png
40139,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l211.png
40139,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l211.png
40140,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l819.png
40140,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l819.png
40140,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l819.png
40140,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l819.png
40141,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l896.png
40141,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l896.png
40141,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l896.png
40141,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l896.png
40143,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l78.png
40143,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l78.png
40143,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l78.png
40143,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l78.png
40144,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l86.png
40144,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l86.png
40144,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l86.png
40144,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l86.png
40145,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101014.png
40145,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101014.png
40145,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101014.png
40145,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l101014.png
40146,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l237.png
40146,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l237.png
40146,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l237.png
40146,4,11,11명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l237.png
40147,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114601.png
40147,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114601.png
40147,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114601.png
40148,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114890.png
40148,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114890.png
40148,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114890.png
40149,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999221.png
40149,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999221.png
40149,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999221.png
40150,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999239.png
40150,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999239.png
40150,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999239.png
40151,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114379.png
40151,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114379.png
40151,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114379.png
40152,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113999.png
40152,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113999.png
40152,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113999.png
40153,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114378.png
40153,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114378.png
40153,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114378.png
40154,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l112658.png
40154,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l112658.png
40154,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l112658.png
40156,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114744.png
40156,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114744.png
40156,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114744.png
40157,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114148.png
40157,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114148.png
40158,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114866.png
40158,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114866.png
40158,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114866.png
40159,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114889.png
40159,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114889.png
40159,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114889.png
40160,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113885.png
40160,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113885.png
40160,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113885.png
40161,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999218.png
40161,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999218.png
40161,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999218.png
40162,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114683.png
40162,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114683.png
40162,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114683.png
40163,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113895.png
40163,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113895.png
40163,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113895.png
40164,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113979.png
40164,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113979.png
40164,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113979.png
40165,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113956.png
40165,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113956.png
40165,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l113956.png
40166,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114155.png
40166,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114155.png
40166,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114155.png
40167,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114878.png
40167,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114878.png
40167,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l114878.png
40168,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999242.png
40168,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999242.png
40168,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999242.png
40175,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115416.png
40175,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115416.png
40175,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115416.png
40176,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115342.png
40176,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115342.png
40176,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115342.png
40177,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png
40178,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40179,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png
40180,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131681.png
40181,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131682.png
40182,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l73.png
40183,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1318.png
40184,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png
40185,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l5.png
40186,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png
40187,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40188,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png
40189,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l21.png
40190,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l21.png
40191,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png
40192,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png
40193,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131682.png
40194,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40195,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l974.png
40196,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l982.png
40197,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l974.png
40198,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l974.png
40199,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1477.png
40200,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1473.png
40238,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l48.png
40239,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l48.png
40240,1,4,4명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png
40241,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png
40242,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l22.png
40243,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l22.png
40244,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131681.png
40245,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131681.png
40246,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40247,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l131682.png
40248,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l5.png
40249,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l115841.png
40250,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l115841.png
40251,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l115845.png
40253,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1343.png
40254,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1365.png
40255,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1367.png
40256,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1364.png
40257,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1331.png
40258,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1334.png
40259,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1325.png
40261,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1318.png
40262,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1328.png
40263,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1322.png
40264,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l105022.png
40265,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l3539.png
40266,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1366.png
40267,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1359.png
40268,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1330.png
40269,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1353.png
40270,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1360.png
40271,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1362.png
40272,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1363.png
40273,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1886.png
40274,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1354.png
40275,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1335.png
40276,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1337.png
40277,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l73.png
40278,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l191.png
40279,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png
40280,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1325.png
40281,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1335.png
40282,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1331.png
40283,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l240.png
40284,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l240.png
40285,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1369.png
40286,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1354.png
40287,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115618.png
